test_name task_name gold_standard_file coverage model model_configuration metric score_value
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.001790608142718
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.003503735210922
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.003566632817426
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.003596036056944
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.003581274086043
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.003581274086043
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.502902487085264
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.005001621615833
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.010471659068669
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.009172532390772
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.012441862432144
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.010559942769193
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.010559942769193
models\model_horizontal\vectors_100_cosine_2_1 Clustering cities2000AndCountries_cluster 0.9892421579592054 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.501038504553443
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 DBSCAN metric=cosine adjusted_rand_index 0.046580979589051
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 DBSCAN metric=cosine adjusted_mutual_info_score 0.088685863281435
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 DBSCAN metric=cosine homogeneity_score 0.052455716021778
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 DBSCAN metric=cosine completeness_score 0.310313343571051
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 DBSCAN metric=cosine v_measure_score 0.08974143851408599
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 DBSCAN metric=cosine normalized_mutual_info_score 0.08974143851408599
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 DBSCAN metric=cosine clustering_accuracy 0.419361378611252
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 KMeans "metric=enclidean, n_clusters=5" adjusted_rand_index 0.072149551601347
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 KMeans "metric=enclidean, n_clusters=5" adjusted_mutual_info_score 0.105884019069491
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 KMeans "metric=enclidean, n_clusters=5" homogeneity_score 0.094432367010044
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 KMeans "metric=enclidean, n_clusters=5" completeness_score 0.121396511643968
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 KMeans "metric=enclidean, n_clusters=5" v_measure_score 0.10623008387751
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 KMeans "metric=enclidean, n_clusters=5" normalized_mutual_info_score 0.10623008387751
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 KMeans "metric=enclidean, n_clusters=5" clustering_accuracy 0.372326406487582
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.047742913213661
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.08641721134330399
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Agglomerative clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.083051723311533
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Agglomerative clustering" "metric=cosine, n_clusters=5" completeness_score 0.090783026084001
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Agglomerative clustering" "metric=cosine, n_clusters=5" v_measure_score 0.086745449801371
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Agglomerative clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.086745449801371
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Agglomerative clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.345919918905221
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.073337058824113
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.112773107673587
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.110042288979979
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" completeness_score 0.116304400982362
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" v_measure_score 0.113086721123899
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.113086721123899
models\model_horizontal\vectors_100_cosine_2_1 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.9341611758743033 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.339533705017739
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine adjusted_rand_index -0.006985382387487
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine adjusted_mutual_info_score 0.00259885562806
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine homogeneity_score 0.018761720841545
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine completeness_score 0.001532954325165
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine v_measure_score 0.0028343258392
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine normalized_mutual_info_score 0.0028343258392
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 DBSCAN metric=cosine clustering_accuracy 0.727965761669119
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index -0.006708949705030999
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.003753762625203
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.041721693840611
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.002117448871319
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.004030350415966
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.004030350415966
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.590343720743614
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.006381107443016
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.005692382058814999
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.06551959011307701
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.003117134602158
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.005951140072841
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.005951140072841
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.540858633141634
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.006373587055853001
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.005700637933109
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.065636297506344
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.003121338438596
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.005959282792612
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.005959282792612
models\model_horizontal\vectors_100_cosine_2_1 Clustering teams_cluster 0.7349204226293968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.540457402701618
models\model_horizontal\vectors_100_cosine_2_1 DocumentSimilarity LP50 0.9893162393162394 with_weights - pearson_score 0.096225345267461
models\model_horizontal\vectors_100_cosine_2_1 DocumentSimilarity LP50 0.9893162393162394 with_weights - spearman_score 0.05150319943536099
models\model_horizontal\vectors_100_cosine_2_1 DocumentSimilarity LP50 0.9893162393162394 with_weights - harmonic_mean 0.067094861836162
models\model_horizontal\vectors_100_cosine_2_1 DocumentSimilarity LP50 0.9893162393162394 without_weights - pearson_score 0.170519224670397
models\model_horizontal\vectors_100_cosine_2_1 DocumentSimilarity LP50 0.9893162393162394 without_weights - spearman_score 0.17207015930829506
models\model_horizontal\vectors_100_cosine_2_1 DocumentSimilarity LP50 0.9893162393162394 without_weights - harmonic_mean 0.171291181375236
models\model_horizontal\vectors_100_cosine_2_1 SemanticAnalogies capital_country_entities 1.0 - - accuracy 0.274703557312253
models\model_horizontal\vectors_100_cosine_2_1 SemanticAnalogies all_capital_country_entities 1.0 - - accuracy 0.175508399646331
models\model_horizontal\vectors_100_cosine_2_1 SemanticAnalogies currency_entities 0.8706697459584296 - - accuracy 0.006631299734748
models\model_horizontal\vectors_100_cosine_2_1 SemanticAnalogies city_state_entities 0.9432509120389136 - - accuracy 0.167597765363128
models\model_minedgecut\vectors_100_cosine_2_2 Classification Cities 0.9985330073349632 NB - accuracy 0.3747752271640365
models\model_minedgecut\vectors_100_cosine_2_2 Classification Cities 0.9985330073349632 KNN K=3 accuracy 0.5564662840746055
models\model_minedgecut\vectors_100_cosine_2_2 Classification Cities 0.9985330073349632 C45 - accuracy 0.4599858919177428
models\model_minedgecut\vectors_100_cosine_2_2 Classification Cities 0.9985330073349632 SVM C=0.001 accuracy 0.496080822572932
models\model_minedgecut\vectors_100_cosine_2_2 Classification Cities 0.9985330073349632 SVM C=0.01 accuracy 0.496080822572932
models\model_minedgecut\vectors_100_cosine_2_2 Classification Cities 0.9985330073349632 SVM C=0.1 accuracy 0.5001944045911049
models\model_minedgecut\vectors_100_cosine_2_2 Classification Cities 0.9985330073349632 SVM C=1.0 accuracy 0.6492623146819706
models\model_minedgecut\vectors_100_cosine_2_2 Classification Cities 0.9985330073349632 SVM C=10.0 accuracy 0.6408464849354376
models\model_minedgecut\vectors_100_cosine_2_2 Classification Cities 0.9985330073349632 SVM C=100 accuracy 0.5932974653275944
models\model_minedgecut\vectors_100_cosine_2_2 Classification Cities 0.9985330073349632 SVM C=1000 accuracy 0.5511767097082735
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticMovies 0.9320754716981132 NB - accuracy 0.5386082495051105
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticMovies 0.9320754716981132 KNN K=3 accuracy 0.5594689532581911
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticMovies 0.9320754716981132 C45 - accuracy 0.5328416757564741
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticMovies 0.9320754716981132 SVM C=0.001 accuracy 0.534414010422979
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticMovies 0.9320754716981132 SVM C=0.01 accuracy 0.534414010422979
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticMovies 0.9320754716981132 SVM C=0.1 accuracy 0.5275764553791458
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticMovies 0.9320754716981132 SVM C=1.0 accuracy 0.5899391992889751
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticMovies 0.9320754716981132 SVM C=10.0 accuracy 0.6104478245061206
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticMovies 0.9320754716981132 SVM C=100 accuracy 0.6043691673736517
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticMovies 0.9320754716981132 SVM C=1000 accuracy 0.5722510402779462
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticAlbums 0.5777072949705483 NB - accuracy 0.5641898375984253
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticAlbums 0.5777072949705483 KNN K=3 accuracy 0.5889609990157479
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticAlbums 0.5777072949705483 C45 - accuracy 0.5363213582677167
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticAlbums 0.5777072949705483 SVM C=0.001 accuracy 0.632154281496063
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticAlbums 0.5777072949705483 SVM C=0.01 accuracy 0.632154281496063
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticAlbums 0.5777072949705483 SVM C=0.1 accuracy 0.632154281496063
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticAlbums 0.5777072949705483 SVM C=1.0 accuracy 0.6255671751968505
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticAlbums 0.5777072949705483 SVM C=10.0 accuracy 0.6004459891732281
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticAlbums 0.5777072949705483 SVM C=100 accuracy 0.5799064960629922
models\model_minedgecut\vectors_100_cosine_2_2 Classification MetacriticAlbums 0.5777072949705483 SVM C=1000 accuracy 0.5530314960629921
models\model_minedgecut\vectors_100_cosine_2_2 Classification AAUP 0.9983684568320872 NB - accuracy 0.3786308179947728
models\model_minedgecut\vectors_100_cosine_2_2 Classification AAUP 0.9983684568320872 KNN K=3 accuracy 0.5547724332239706
models\model_minedgecut\vectors_100_cosine_2_2 Classification AAUP 0.9983684568320872 C45 - accuracy 0.504534931138668
models\model_minedgecut\vectors_100_cosine_2_2 Classification AAUP 0.9983684568320872 SVM C=0.001 accuracy 0.5643471055997331
models\model_minedgecut\vectors_100_cosine_2_2 Classification AAUP 0.9983684568320872 SVM C=0.01 accuracy 0.5643471055997331
models\model_minedgecut\vectors_100_cosine_2_2 Classification AAUP 0.9983684568320872 SVM C=0.1 accuracy 0.6164638084116479
models\model_minedgecut\vectors_100_cosine_2_2 Classification AAUP 0.9983684568320872 SVM C=1.0 accuracy 0.6399291367773267
models\model_minedgecut\vectors_100_cosine_2_2 Classification AAUP 0.9983684568320872 SVM C=10.0 accuracy 0.6377631652115886
models\model_minedgecut\vectors_100_cosine_2_2 Classification AAUP 0.9983684568320872 SVM C=100 accuracy 0.6066189178668739
models\model_minedgecut\vectors_100_cosine_2_2 Classification AAUP 0.9983684568320872 SVM C=1000 accuracy 0.5546512076220135
models\model_minedgecut\vectors_100_cosine_2_2 Classification Forbes 0.9582965188195794 NB - accuracy 0.3460092556726671
models\model_minedgecut\vectors_100_cosine_2_2 Classification Forbes 0.9582965188195794 KNN K=3 accuracy 0.4637117489959429
models\model_minedgecut\vectors_100_cosine_2_2 Classification Forbes 0.9582965188195794 C45 - accuracy 0.4485329215170606
models\model_minedgecut\vectors_100_cosine_2_2 Classification Forbes 0.9582965188195794 SVM C=0.001 accuracy 0.5463764245377258
models\model_minedgecut\vectors_100_cosine_2_2 Classification Forbes 0.9582965188195794 SVM C=0.01 accuracy 0.5463764245377258
models\model_minedgecut\vectors_100_cosine_2_2 Classification Forbes 0.9582965188195794 SVM C=0.1 accuracy 0.5463764245377258
models\model_minedgecut\vectors_100_cosine_2_2 Classification Forbes 0.9582965188195794 SVM C=1.0 accuracy 0.5469847029962015
models\model_minedgecut\vectors_100_cosine_2_2 Classification Forbes 0.9582965188195794 SVM C=10.0 accuracy 0.5379506024342011
models\model_minedgecut\vectors_100_cosine_2_2 Classification Forbes 0.9582965188195794 SVM C=100 accuracy 0.5230323880586871
models\model_minedgecut\vectors_100_cosine_2_2 Classification Forbes 0.9582965188195794 SVM C=1000 accuracy 0.4861390185725062
models\model_minedgecut\vectors_100_cosine_2_3 Regression Cities 0.9985330073349632 LR - root_mean_squared_error 20.30374477175637
models\model_minedgecut\vectors_100_cosine_2_3 Regression Cities 0.9985330073349632 KNN K=3 root_mean_squared_error 20.439093345995282
models\model_minedgecut\vectors_100_cosine_2_3 Regression Cities 0.9985330073349632 M5 - root_mean_squared_error 27.63689681971525
models\model_minedgecut\vectors_100_cosine_2_3 Regression MetacriticMovies 0.9320754716981132 LR - root_mean_squared_error 23.570090940590863
models\model_minedgecut\vectors_100_cosine_2_3 Regression MetacriticMovies 0.9320754716981132 KNN K=3 root_mean_squared_error 25.759312356908595
models\model_minedgecut\vectors_100_cosine_2_3 Regression MetacriticMovies 0.9320754716981132 M5 - root_mean_squared_error 32.12468071418228
models\model_minedgecut\vectors_100_cosine_2_3 Regression MetacriticAlbums 0.5777072949705483 LR - root_mean_squared_error 15.054511474887132
models\model_minedgecut\vectors_100_cosine_2_3 Regression MetacriticAlbums 0.5777072949705483 KNN K=3 root_mean_squared_error 15.679534228875115
models\model_minedgecut\vectors_100_cosine_2_3 Regression MetacriticAlbums 0.5777072949705483 M5 - root_mean_squared_error 19.94179298488755
models\model_minedgecut\vectors_100_cosine_2_3 Regression AAUP 0.9983684568320872 LR - root_mean_squared_error 77.34481374092995
models\model_minedgecut\vectors_100_cosine_2_3 Regression AAUP 0.9983684568320872 KNN K=3 root_mean_squared_error 79.40996536020653
models\model_minedgecut\vectors_100_cosine_2_3 Regression AAUP 0.9983684568320872 M5 - root_mean_squared_error 104.32660394857092
models\model_minedgecut\vectors_100_cosine_2_3 Regression Forbes 0.9582965188195794 LR - root_mean_squared_error 50.82243491945111
models\model_minedgecut\vectors_100_cosine_2_3 Regression Forbes 0.9582965188195794 KNN K=3 root_mean_squared_error 54.765914829638575
models\model_minedgecut\vectors_100_cosine_2_3 Regression Forbes 0.9582965188195794 M5 - root_mean_squared_error 75.16731774265601
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 DBSCAN metric=cosine adjusted_rand_index 0.011469729593238002
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 DBSCAN metric=cosine adjusted_mutual_info_score 0.0036265217163249995
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 DBSCAN metric=cosine homogeneity_score 0.002199903554472
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 DBSCAN metric=cosine completeness_score 0.024918598354355
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 DBSCAN metric=cosine v_measure_score 0.004042886533814
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 DBSCAN metric=cosine normalized_mutual_info_score 0.004042886533814
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 DBSCAN metric=cosine clustering_accuracy 0.7859852803980508
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.08341862053026201
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.017964191615696998
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.018346871374924
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.017671425413153
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.018002815123341
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.018002815123341
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.713444594174355
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.005216400502604
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.0021781660271210004
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.001766710503073
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.003017571059853
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.002228620709334
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.002228620709334
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.739732559344874
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.035492588301765
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.013801311957967
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.016445596665478
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.011939029479281
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.013834563991942
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.013834563991942
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesAndCountries_cluster 0.9926816626930652 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.600393904840883
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 DBSCAN metric=cosine adjusted_rand_index -0.001867482204297
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 DBSCAN metric=cosine adjusted_mutual_info_score 0.0025590192048359998
